id,ad,tur,kategori,enlem,boylam,rakim_m,il_plaka
322788,Aydın Tepesi,Dağ,DAG_VE_TEPE,38.38197,41.54373,2954,76
10249149,Bakat Tepesi,Tepe,DAG_VE_TEPE,40.88763,41.40133,2954,08
438677,Varbahar Tepesi,Dağ,DAG_VE_TEPE,37.79005,43.16949,2953,65
749052,Cin Dağı,Dağ,DAG_VE_TEPE,41.33186,42.63853,2953,86
748875,Coşan Dağı,Dağ,DAG_VE_TEPE,40.02773,40.34957,2952,77
9815380,Uzunçeşme Tepesi,Tepe,DAG_VE_TEPE,38.58457,44.32246,2952,65
11023021,Köse Dağları,Sıradağlar,DAG_VE_TEPE,39.92229,38.35643,2952,58
12280434,Oklu Tepe,Dağ,DAG_VE_TEPE,40.76787,41.22331,2952,25
438893,Zora Tepesi,Sıradağlar,DAG_VE_TEPE,37.65361,43.12139,2950,80
314269,Gök Dağ,Sıradağlar,DAG_VE_TEPE,38.13333,43.91667,2948,65
6970129,Çadır Dağı,Dağ,DAG_VE_TEPE,38.2557,43.16503,2948,65
301072,Serpulaş Dağı,Dağ,DAG_VE_TEPE,39.3,41.35,2947,49
10249133,Bot Tepesi,Tepe,DAG_VE_TEPE,40.51295,41.30683,2947,25
12422492,Karadağ,Dağ,DAG_VE_TEPE,37.58873,44.52136,2947,70
741355,Naldöken Tepesi,Dağ,DAG_VE_TEPE,40.29017,41.26025,2945,25
302620,Olukbaşı Dağı,Dağ,DAG_VE_TEPE,37.80032,44.00843,2942,70
10912530,Karagölbaşı Tepe,Tepe,DAG_VE_TEPE,37.25021,34.34588,2942,71
738126,Yağlıca Dağı,Dağ,DAG_VE_TEPE,40.2885,43.3191,2940,84
737031,Ziyaret Dağı,Dağ,DAG_VE_TEPE,41.1,42.3,2939,08
10330928,Gedik Tepesi,Tepe,DAG_VE_TEPE,39.67487,41.2296,2937,25
308708,Kavuşşahap Dağları,Sıradağlar,DAG_VE_TEPE,38.16667,42.91667,2936,65
747312,Esirgölü Tepesi,Dağ,DAG_VE_TEPE,40.09499,40.89765,2936,25
6970144,Beyaztaş Tepesi,Tepe,DAG_VE_TEPE,38.06637,43.5988,2936,65
305159,Kuzkuzbabadağı Tepe,Dağ,DAG_VE_TEPE,39.9,43.41667,2933,88
9818514,Kılıç Dağı,Dağ,DAG_VE_TEPE,40.96528,42.08611,2932,08
10972122,Büyükgöl Tepesi,Tepe,DAG_VE_TEPE,38.32899,36.55371,2932,46
9815329,Kanimemiş Sırtı,Sırt / Tepe Sırası,DAG_VE_TEPE,38.10817,43.84079,2931,65
10972074,Işık Dağı,Dağ,DAG_VE_TEPE,38.24796,36.51888,2928,46
6611059,Kırkçeyrek Tepesi,Dağ,DAG_VE_TEPE,38.10881,44.33905,2926,65
304313,Mirpet Dağları,Sıradağlar,DAG_VE_TEPE,39.7,39.95,2925,24
10249128,Bodurbaşı Tepesi,Tepe,DAG_VE_TEPE,40.12016,41.28433,2925,25
313690,Güllüce Tepesi,Dağ,DAG_VE_TEPE,37.91667,43.76667,2924,65
323649,Arı Dağı,Dağ,DAG_VE_TEPE,39.69858,43.65751,2923,04
298824,Türemiş Dağı,Dağ,DAG_VE_TEPE,37.60635,43.40994,2922,80
311112,İskender Tepesi,Tepe,DAG_VE_TEPE,37.75,44.45,2922,70
301755,Sarıçiçek Dağı,Dağ,DAG_VE_TEPE,39.33333,43.63333,2921,04
10330930,Eğerlidağ Tepesi,Zirve / Doruk,DAG_VE_TEPE,39.82738,41.24099,2921,25
12362305,Bitlis Tepesi,Tepe,DAG_VE_TEPE,37.40224,44.25684,2918,70
12536520,Kik Tepesi,Dağ,DAG_VE_TEPE,37.54494,42.90825,2918,80
10249162,Karadağ Tepesi,Tepe,DAG_VE_TEPE,40.58656,41.43461,2917,08
9818427,Devre Dağı,Dağ,DAG_VE_TEPE,40.25766,41.67322,2915,25
10206478,Akdağları,Sıradağlar,DAG_VE_TEPE,39.47348,41.91518,2915,25
10330977,Kanatlı Dağı,Dağ,DAG_VE_TEPE,39.44542,40.98349,2914,12
302922,Palandöken Dağları,Sıradağlar,DAG_VE_TEPE,39.78333,41.25,2913,25
310556,Kandil Tepesi,Dağ,DAG_VE_TEPE,39.79644,41.58178,2913,25
308358,Keçigölü Tepe,Tepe,DAG_VE_TEPE,39.35,38.9,2911,24
315955,Eğerli Dağı,Dağ,DAG_VE_TEPE,39.829,41.24009,2909,25
321004,Bobyezbaba Dağı,Dağ,DAG_VE_TEPE,39.36667,39.65,2909,62
10330916,Ziyaret Tepesi,Tepe,DAG_VE_TEPE,39.74321,41.16376,2907,25
299737,Taşkom Dağları,Sıradağlar,DAG_VE_TEPE,39.98016,42.8852,2905,04
438687,Ekmala Dağı,Dağ,DAG_VE_TEPE,37.73414,43.24851,2905,80
744295,Karakâfur Dağı,Dağ,DAG_VE_TEPE,40.58333,40.78333,2905,25
9818418,Çamurluyurt Tepesi,Tepe,DAG_VE_TEPE,40.18766,41.59239,2904,25
12432094,Mata Dağı,Dağ,DAG_VE_TEPE,37.62826,43.91156,2903,70
298931,Toros Dağları,Sıradağlar,DAG_VE_TEPE,37.38333,34.56667,2900,00
6610993,Rahvan Dağı,Dağ,DAG_VE_TEPE,38.29373,44.00996,2899,65
10331049,Alibaba Tepesi,Tepe,DAG_VE_TEPE,39.86571,41.47627,2899,25
10331016,Kırmızı Tepe,Tepe,DAG_VE_TEPE,39.33903,41.32238,2898,49
306364,Koşan Dağı,Dağ,DAG_VE_TEPE,39.53333,40.41667,2897,62
12362306,Göl Tepesi,Dağ,DAG_VE_TEPE,37.43102,44.58546,2897,70
12430841,Kanlı Tepe,Dağ,DAG_VE_TEPE,37.72549,43.7594,2896,70
13451582,Gözeli Dağı,Dağ,DAG_VE_TEPE,38.19635,42.64184,2896,13
10249020,Peynir Dağı,Dağ,DAG_VE_TEPE,40.25738,40.87654,2895,25
12432654,Evliya Tepesi,Dağ,DAG_VE_TEPE,37.55828,44.05595,2895,70
322499,Bağırpaşa Dağı,Dağ,DAG_VE_TEPE,39.50264,40.07874,2894,62
742701,Kop Dağı,Dağ,DAG_VE_TEPE,40.05321,40.50736,2894,25
11197738,Yalnızçam Dağları,Sıradağlar,DAG_VE_TEPE,41.33325,42.6388,2894,86
296699,Yıldız Tepe,Dağ,DAG_VE_TEPE,37.21667,34.21667,2892,32
438635,Navalsurki Tepe,Dağ,DAG_VE_TEPE,37.71083,43.08056,2890,80
298645,Tuzlu Tepe,Tepe,DAG_VE_TEPE,38.33376,36.66213,2889,46
6970149,Koç Dağı,Dağ,DAG_VE_TEPE,38.1918,43.95215,2889,65
308870,Katır Tepesi,Dağ,DAG_VE_TEPE,39.51667,39.43333,2887,24
743326,Kıllıdağ Tepesi,Dağ,DAG_VE_TEPE,40.36877,42.15574,2887,25
312606,Haraminin Tepe,Dağ,DAG_VE_TEPE,39.45,39.3,2885,24
744719,Kandil Dağı,Dağ,DAG_VE_TEPE,40.18333,41.58333,2885,25
6611324,Kambar Dere,Nehir / Akarsu,SU_KUTLESI,37.58304,44.5512,2885,70
11197788,İnek Tepesi,Tepe,DAG_VE_TEPE,41.16408,43.42114,2884,86
12362316,Büyük Göl,Göl,SU_KUTLESI,37.35693,44.18669,2884,70
305283,Kuş Tepesi,Dağ,DAG_VE_TEPE,39.5557,39.34511,2883,24
438558,Ayva Tepesi,Tepe,DAG_VE_TEPE,37.8075,42.56671,2881,74
438688,Kaya Tepesi,Dağ,DAG_VE_TEPE,37.88241,43.30225,2881,65
749498,Çayıdüzü Dağı,Dağ,DAG_VE_TEPE,41.42893,42.09608,2878,08
10249041,Sulak Tepe,Tepe,DAG_VE_TEPE,40.37961,40.95848,2877,25
11232176,Dua Tepe,Dağ,DAG_VE_TEPE,41.01522,41.27094,2877,53
737028,Ziyaret Tepesi,Zirve / Doruk,DAG_VE_TEPE,40.66128,40.4705,2876,61
10249057,Kavaıdere Tepesi,Tepe,DAG_VE_TEPE,40.11599,41.07682,2876,25
322753,Ayımekânı Tepesi,Dağ,DAG_VE_TEPE,38.27855,36.65191,2875,46
740634,Polot Tepesi,Tepe,DAG_VE_TEPE,40.64572,39.98845,2875,61
6970131,Koç Tepesi,Tepe,DAG_VE_TEPE,38.16223,43.0376,2874,65
309858,Karagöl Dağları,Sıradağlar,DAG_VE_TEPE,39.7,41.25,2873,25
738453,Ilgar Tepesi,Tepe,DAG_VE_TEPE,41.42438,42.76002,2872,86
10436285,Aydınlık Dağları,Sıradağlar,DAG_VE_TEPE,38.38012,41.541,2871,76
6970140,Didanist Tepesi,Tepe,DAG_VE_TEPE,38.137,43.6065,2870,65
316287,Gülle Tepesi,Dağ,DAG_VE_TEPE,37.33532,44.36968,2867,70
740854,Otluca Dağı,Dağ,DAG_VE_TEPE,41.18592,41.62429,2867,08
310567,Kandil Dağı,Dağ,DAG_VE_TEPE,39.53959,43.21938,2866,04
739221,Süphandağı Tepesi,Dağ,DAG_VE_TEPE,40.2185,42.4963,2866,84
12474089,Beylikçeşme Tepesi,Dağ,DAG_VE_TEPE,38.23262,42.935,2866,65
295824,Ziyaret Tepe,Dağ,DAG_VE_TEPE,39.7929,43.38383,2865,04
320908,Bolgar Dağı,Dağ,DAG_VE_TEPE,37.4,34.55,2862,73
309050,Karlıdağ Tepesi,Dağ,DAG_VE_TEPE,38.39574,36.61447,2861,38
321710,Bazıdağı Tepesi,Tepe,DAG_VE_TEPE,38.50889,44.02778,2861,65
13425083,Kargapazarı Dağları,Sıradağlar,DAG_VE_TEPE,40.17905,41.56906,2861,25
298540,Üçpınar Dağı,Dağ,DAG_VE_TEPE,37.73031,43.05623,2860,80
302130,Nalbant Dağı,Dağ,DAG_VE_TEPE,39.80154,41.67961,2860,25
12432099,Ayran Gölü,Göl,SU_KUTLESI,37.649,43.71509,2860,70
295823,Ziyaret Tepesi,Zirve / Doruk,DAG_VE_TEPE,38.40384,42.4554,2859,13
10006950,Simokalesi Tepesi,Tepe,DAG_VE_TEPE,39.98682,43.08493,2859,84
309711,Karakaya Tepesi,Dağ,DAG_VE_TEPE,39.75938,41.22569,2858,25
751127,Balıklı Dağı,Dağ,DAG_VE_TEPE,40.29294,42.74353,2857,84
320084,Buzgölü Tepe,Dağ,DAG_VE_TEPE,39.7,39.93333,2856,24
10248993,Yamaç Tepesi,Tepe,DAG_VE_TEPE,40.84712,40.87153,2856,53
10249072,Kuşdağı Tepesi,Tepe,DAG_VE_TEPE,40.19544,41.13321,2855,25
12433457,Kırmızıfiliz Tepesi,Tepe,DAG_VE_TEPE,37.64023,43.38935,2854,80
10046402,Kenek Tepesi,Tepe,DAG_VE_TEPE,38.70403,40.89558,2853,12
324081,Alibey Tepesi,Tepe,DAG_VE_TEPE,37.44379,42.9794,2851,80
438838,Sivri Dağ,Dağ,DAG_VE_TEPE,37.53968,42.83124,2851,80
9818519,Zozandağı Tepesi,Tepe,DAG_VE_TEPE,40.32544,42.13435,2850,25
438657,Meydanşali Tepesi,Sıradağlar,DAG_VE_TEPE,37.82722,43.35194,2849,65
297314,Herkül Dağı,Dağ,DAG_VE_TEPE,37.74871,42.58597,2848,74
12362313,Davulcu Gölü,Göl,SU_KUTLESI,37.35266,44.2212,2848,70
744943,Kaçkartepeleri,Dağ,DAG_VE_TEPE,40.98333,41.3,2846,08
746961,Gelin Dağı,Dağ,DAG_VE_TEPE,40.66073,41.80489,2846,25
316489,Doğançay Dağı,Dağ,DAG_VE_TEPE,38.72208,43.86607,2845,65
307821,Killi Tepe,Dağ,DAG_VE_TEPE,38.05,37.45,2842,46
10206414,Dikenli Dağı,Dağ,DAG_VE_TEPE,39.8246,41.59572,2842,25
10249069,Solar Tepesi,Tepe,DAG_VE_TEPE,40.17266,41.12682,2842,25
743801,Kavaklıdere Tepe,Dağ,DAG_VE_TEPE,40.11047,41.06944,2841,25
10248987,Keçitaşı Tepesi,Tepe,DAG_VE_TEPE,40.0946,40.8432,2840,25
10249142,Kırpınar Tepesi,Tepe,DAG_VE_TEPE,40.17489,41.35738,2840,25
314680,Gelincik Tepe,Dağ,DAG_VE_TEPE,37.51181,42.91712,2839,80
324422,Aktepe,Dağ,DAG_VE_TEPE,38.46667,43.7,2839,65
438834,Küçükkaya Tepe,Tepe,DAG_VE_TEPE,37.49231,42.92373,2838,80
438900,Mehmet Dağı,Dağ,DAG_VE_TEPE,37.6151,43.20438,2838,80
300523,Soğanlı Dağı,Dağ,DAG_VE_TEPE,38.41667,36.25,2837,38
748191,Deveboynu Tepesi,Dağ,DAG_VE_TEPE,40.57044,39.68924,2837,69
742237,Büyükkumrutepesi,Tepe,DAG_VE_TEPE,40.4135,42.5113,2836,84
12255435,İntor Tepesi,Dağ,DAG_VE_TEPE,41.0569,41.32278,2836,53
10330915,Karyağan Tepesi,Tepe,DAG_VE_TEPE,39.65182,41.16349,2835,25
12281986,Demir Dağı,Tepe,DAG_VE_TEPE,40.76464,40.7645,2835,53
320904,Bolkar Dağları,Sıradağlar,DAG_VE_TEPE,37.25,34.33333,2834,71
309955,Kara Dağ,Dağ,DAG_VE_TEPE,39.91432,39.12593,2832,24
321055,Biricik Gediği,Dağ Geçidi,DAG_VE_TEPE,37.50935,44.10117,2832,70
738015,Yamalı Dağ,Dağ,DAG_VE_TEPE,40.46667,40.51667,2832,77
744009,Kargapazarı Dağları,Sıradağlar,DAG_VE_TEPE,40.11667,41.58333,2832,25
307041,Büyükkızlar Dağı,Dağ,DAG_VE_TEPE,39.85016,42.2254,2831,25
10248943,Ballıtaş Tepesi,Tepe,DAG_VE_TEPE,40.04516,40.68042,2831,25
321087,Binboğa Dağları,Dağ,DAG_VE_TEPE,38.25127,36.52106,2827,38
9807308,Kuyu Tepe,Tepe,DAG_VE_TEPE,37.99678,43.24272,2826,65
10248984,Şahmeran Tepesi,Tepe,DAG_VE_TEPE,40.24461,40.82848,2826,25
6970485,Kavşabulak Tepesi,Tepe,DAG_VE_TEPE,39.02485,43.63003,2825,65
9815355,Beyazıt Dağı,Dağ,DAG_VE_TEPE,38.50996,44.02765,2825,65
299875,Tanintanin Dağları,Sıradağlar,DAG_VE_TEPE,37.43722,43.02778,2824,80
324771,Ak Dağlar,Sıradağlar,DAG_VE_TEPE,36.53333,29.56667,2824,07
324814,Akçıl Dağı,Dağ,DAG_VE_TEPE,37.65778,43.38167,2824,80
316131,Durak Dağı,Dağ,DAG_VE_TEPE,39.78455,43.63862,2822,04
747836,Dumlu Tepesi,Dağ,DAG_VE_TEPE,40.13333,41.28333,2819,25
752269,Alaca Dağ,Dağ,DAG_VE_TEPE,41.21885,41.63527,2819,08
9818484,Malak Tepesi,Tepe,DAG_VE_TEPE,40.98379,41.97212,2818,08
10006897,Delikkaya Daği,Dağ,DAG_VE_TEPE,39.93238,42.64325,2817,04
10006877,Tavukdağ Tepesi,Tepe,DAG_VE_TEPE,39.92099,42.52408,2816,25
315882,Eğripınar Dağı,Dağ,DAG_VE_TEPE,39.35,38.91667,2815,62
12255394,Alacagöl Tepesi,Tepe,DAG_VE_TEPE,41.12832,41.30549,2815,53
311215,İsabey Dağı,Dağ,DAG_VE_TEPE,38.89291,43.81523,2814,65
10140755,Sarıbulak Dağı,Dağ,DAG_VE_TEPE,38.16845,43.38633,2814,65
10331009,Sallar Tepesi,Tepe,DAG_VE_TEPE,39.71237,41.29794,2813,25
10015184,Karagöz Gediği,Dağ Geçidi,DAG_VE_TEPE,39.77654,39.81484,2812,24
12458754,Pagan Dağı,Tepe,DAG_VE_TEPE,37.87451,43.69437,2812,65
298108,Vankin Dağı,Dağ,DAG_VE_TEPE,38.032,42.68015,2811,65
10249064,Bektaş Tepesi,Tepe,DAG_VE_TEPE,40.92031,41.10831,2811,53
315875,Ejder Tepesi,Tepe,DAG_VE_TEPE,39.61153,41.13654,2809,25
303896,Nar Tepesi,Tepe,DAG_VE_TEPE,37.81131,42.51009,2808,74
739912,Seçedil Dağı,Dağ,DAG_VE_TEPE,41.38333,42.53333,2808,08
750287,Burgababa Tepe,Zirve / Doruk,DAG_VE_TEPE,40.35,39.05,2808,28
6970154,Karavin Tepesi,Tepe,DAG_VE_TEPE,38.47123,43.76138,2807,65
301136,Serçelik Dağı,Dağ,DAG_VE_TEPE,39.53333,40.55,2806,24
739486,Soğanlı Dağı,Dağ,DAG_VE_TEPE,40.35739,42.39435,2806,84
6986462,Rakasan Yaylası,Yayla / Plato,YAYLA_VE_OVA,39.31424,41.38083,2806,49
6611005,Ramadan Tepesi,Dağ,DAG_VE_TEPE,38.31388,44.18508,2804,65
10015328,Kara Göl,Göl,SU_KUTLESI,40.52461,40.36319,2804,77
738467,Uğurlu Dağı,Dağ,DAG_VE_TEPE,40.99379,42.53019,2803,86
302325,Rüzgâr Tepe,Zirve / Doruk,DAG_VE_TEPE,39.51339,43.45424,2802,04
739678,Şeytan Dağı,Dağ,DAG_VE_TEPE,40.63333,40.8,2802,53
6970142,Kevipir Tepesi,Tepe,DAG_VE_TEPE,38.10789,43.76856,2802,65
296721,Yıldırım Dağı,Dağ,DAG_VE_TEPE,39.71404,41.34849,2801,25
324940,Akçakara Dağı,Dağ,DAG_VE_TEPE,38.70486,40.89558,2801,12
10046403,Genç Dağları,Sıradağlar,DAG_VE_TEPE,38.70486,40.89558,2801,12
745525,Horasan Tepesi,Dağ,DAG_VE_TEPE,40.97169,42.21319,2800,08
9818564,Ayıderesibaşı Tepesi,Tepe,DAG_VE_TEPE,40.3585,42.39463,2800,84
321151,Biçen Tepe,Zirve / Doruk,DAG_VE_TEPE,39.80632,43.65156,2799,88
12536518,Sumuni Tepesi,Dağ,DAG_VE_TEPE,37.52644,42.88501,2798,80
320571,Boz Tepe,Dağ,DAG_VE_TEPE,39.98032,42.88936,2796,84
10015233,Taşkesen Tepesi,Tepe,DAG_VE_TEPE,40.6185,39.64122,2796,69
739072,Taşkesen Kayası,Zirve / Doruk,DAG_VE_TEPE,40.61938,39.64089,2794,61
742601,Köse Dağ,Dağ,DAG_VE_TEPE,40.07765,37.97118,2794,58
10330939,Kartal Tepesi,Tepe,DAG_VE_TEPE,39.26736,40.85098,2794,12
12457961,Kuruyer Tepe,Tepe,DAG_VE_TEPE,37.96665,43.23347,2793,65
744425,Karadağ,Dağ,DAG_VE_TEPE,40.4,41.8,2792,25
10206463,Kara Dağ,Dağ,DAG_VE_TEPE,39.5082,41.81379,2792,25
10249046,Kelkaya Tepesi,Tepe,DAG_VE_TEPE,40.12571,40.9721,2791,25
307883,Kılıçlı Dağı,Dağ,DAG_VE_TEPE,37.38328,44.3406,2790,70
309197,Karayelek Dağı,Dağ,DAG_VE_TEPE,37.25,34.4,2789,32
10330888,Beyçimen Tepesi,Tepe,DAG_VE_TEPE,39.58876,41.08043,2789,25
10869810,Kartal Dağı,Dağ,DAG_VE_TEPE,36.57274,30.07871,2789,07
737955,Yarlı Dağ,Dağ,DAG_VE_TEPE,41.38333,42.03333,2787,08
11197691,Kül Dağı,Dağ,DAG_VE_TEPE,41.48955,42.21156,2787,08
11192724,Gözüdağı Tepesi,Tepe,DAG_VE_TEPE,39.7169,43.51954,2785,04
301744,Sarı Dağ,Dağ,DAG_VE_TEPE,38.08046,43.34003,2784,65
305393,Hayal Dağı,Dağ,DAG_VE_TEPE,38.80458,43.92357,2782,65
306481,Körkandil Dağı,Dağ,DAG_VE_TEPE,37.79246,42.80618,2782,74
439017,Kaş Tepesi,Zirve / Doruk,DAG_VE_TEPE,37.51622,42.77215,2782,80
10249124,Ören Tepesi,Tepe,DAG_VE_TEPE,40.40905,41.26988,2782,25
438837,Kengir Dağı,Dağ,DAG_VE_TEPE,37.51734,42.85848,2781,80
748422,Demir Dağı,Dağ,DAG_VE_TEPE,40.76667,41.0,2781,53
10206413,Gırankale Tepesi,Tepe,DAG_VE_TEPE,39.49126,41.59322,2781,25
12533901,Çayırlı Tepe,Dağ,DAG_VE_TEPE,37.52303,42.8652,2781,80
315495,Büyükerek Dağı,Dağ,DAG_VE_TEPE,38.45686,43.49372,2780,65
10249089,Kadife Sırtı,Sırt / Tepe Sırası,DAG_VE_TEPE,40.15155,41.17988,2780,25
10015185,Ziyaret Tepesi,Tepe,DAG_VE_TEPE,40.61267,39.82095,2779,69
310166,Karaca Dağı,Dağ,DAG_VE_TEPE,37.46999,44.49858,2777,70
10014853,Akdağ,Dağ,DAG_VE_TEPE,39.58931,40.42264,2776,24
10867222,Delikkaya Tepe,Dağ,DAG_VE_TEPE,36.91661,32.08856,2776,07
12457605,Eşek Dağı,Dağ,DAG_VE_TEPE,37.9721,43.94444,2776,65
324939,Akçakara Tepe,Zirve / Doruk,DAG_VE_TEPE,38.7,40.9,2775,12
13426795,Şahvelet Dağları,Sıradağlar,DAG_VE_TEPE,39.7971,41.58017,2775,25
309475,Karanfıl Dağı,Dağ,DAG_VE_TEPE,37.59688,35.04115,2774,81
10331050,Derbent Tepesi,Tepe,DAG_VE_TEPE,39.79599,41.48183,2771,25
315556,Engizek Dağı,Dağ,DAG_VE_TEPE,37.82559,37.07401,2770,46
318631,Çiçekli Dağ,Dağ,DAG_VE_TEPE,39.76667,39.86667,2770,24
9815318,Ziyaret Tepesi,Tepe,DAG_VE_TEPE,38.74235,43.75301,2770,65
10249147,Yeşil Tepe,Tepe,DAG_VE_TEPE,40.51711,41.39127,2770,25
751603,Aslanmendur Tepesi,Dağ,DAG_VE_TEPE,40.87242,41.8541,2769,08
10201765,Ciritmeydanıtepesi,Tepe,DAG_VE_TEPE,40.42211,43.15521,2769,84
10249030,Koçdağı Tepesi,Tepe,DAG_VE_TEPE,40.16377,40.92098,2769,25
12279967,Subayırı Tepesi,Tepe,DAG_VE_TEPE,40.91412,41.91925,2768,08
306655,Büyükkömür Dağı,Dağ,DAG_VE_TEPE,37.70037,43.04745,2767,80
6611037,Luzunçeşme Tepe,Dağ,DAG_VE_TEPE,38.59292,44.30081,2767,65
10249021,Akbaba Tepesi,Tepe,DAG_VE_TEPE,40.0646,40.87848,2767,25
10331044,Onbaşı Tepesi,Tepe,DAG_VE_TEPE,39.27903,41.43655,2767,49
301783,Sarıbulak Dağı,Dağ,DAG_VE_TEPE,38.18003,43.37991,2766,65
737034,Ziyaret Dağı,Dağ,DAG_VE_TEPE,40.61251,39.82129,2766,69
749201,Çiçek Dağı,Dağ,DAG_VE_TEPE,40.55,41.36667,2766,25
10923709,Beşparmak Kayası,Kaya / Kayalık Alan,DAG_VE_TEPE,38.08216,34.52895,2766,73
746586,Gölyayla Dağı,Dağ,DAG_VE_TEPE,40.63333,40.7,2765,53
6611054,Tavla Dağı,Dağ,DAG_VE_TEPE,38.19595,44.39663,2765,65
10248960,Sürgündağı Tepesi,Tepe,DAG_VE_TEPE,40.14433,40.73792,2764,25
298116,Vandoğusu Dağları,Sıradağlar,DAG_VE_TEPE,38.40428,44.03476,2763,65
10331039,Yerlidağ Tepesi,Tepe,DAG_VE_TEPE,39.85571,41.41961,2763,25
743217,Kireçli Dağ,Dağ,DAG_VE_TEPE,40.26667,41.66667,2762,25
750054,Çakırgöl Dağı,Dağ,DAG_VE_TEPE,40.56667,39.7,2762,69
10436476,Koçyatağı Tepesi,Tepe,DAG_VE_TEPE,38.37808,42.34067,2761,13
12255410,Hilalli Tepesi,Dağ,DAG_VE_TEPE,41.03845,41.25379,2761,53
297413,Yaylıca Dağı,Dağ,DAG_VE_TEPE,37.67473,42.98436,2760,80
322000,Barla Dağı,Sıradağlar,DAG_VE_TEPE,38.05309,30.7025,2760,33
751218,Bakir Dağ,Dağ,DAG_VE_TEPE,40.65,42.65,2758,84
314532,Geyik Dağı,Dağ,DAG_VE_TEPE,36.89316,32.1672,2757,07
448060,Güzeldere Geçidi,Dağ Geçidi,DAG_VE_TEPE,38.18046,43.9064,2757,65
298917,Tosun Dağı,Dağ,DAG_VE_TEPE,38.6,41.25,2756,21
299523,Tayran Dağı,Dağ,DAG_VE_TEPE,39.58333,39.41667,2756,24
746450,Güllübağdat Tepesi,Dağ,DAG_VE_TEPE,40.55071,41.70817,2756,25
6611060,Cengiz Sırtı,Sırt / Tepe Sırası,DAG_VE_TEPE,38.21025,44.33854,2756,65
11234521,Açıkçimen Tepesi,Dağ,DAG_VE_TEPE,37.20849,44.63023,2756,70
304315,Mirkeşoti Tepesi,Dağ,DAG_VE_TEPE,39.36667,41.35,2755,25
321305,Beyazdağ,Dağ,DAG_VE_TEPE,37.65917,44.30167,2753,70
6970465,Beyazpi Tepesi,Tepe,DAG_VE_TEPE,38.48929,43.54439,2753,65
6986470,Saman Yaylası,Yayla / Plato,YAYLA_VE_OVA,39.32604,41.29847,2751,49
317629,Dana Tepe,Tepe,DAG_VE_TEPE,37.56855,44.47269,2750,70
742812,Koç Dağı,Dağ,DAG_VE_TEPE,40.16296,40.92009,2750,25
743505,Kemer Dağı,Dağ,DAG_VE_TEPE,40.5,40.08333,2750,77
10944854,Bey Dağı,Dağ,DAG_VE_TEPE,36.80085,30.26528,2750,07
11197732,Cazı Tepesi,Tepe,DAG_VE_TEPE,41.45104,42.56613,2750,86
317369,Değirmen Tepe,Dağ,DAG_VE_TEPE,38.24662,43.66989,2749,65
9818430,Karadağ Tepesi,Tepe,DAG_VE_TEPE,40.50411,41.70295,2749,25
12326448,Kısır Dağı,Dağ,DAG_VE_TEPE,41.01152,43.05436,2749,86
300206,Sultanbaba Dağı,Dağ,DAG_VE_TEPE,39.32486,39.49567,2748,62
302714,Petek Dağı,Dağ,DAG_VE_TEPE,38.29334,42.61399,2748,13
324727,Kepikülü Tepesi,Dağ,DAG_VE_TEPE,37.8,43.55,2747,65
317998,Çubuk Dağı,Dağ,DAG_VE_TEPE,37.86102,44.0568,2746,65
10923736,Güneyyaka Tepesi,Tepe,DAG_VE_TEPE,37.94866,35.15937,2746,73
10140709,Kebrifilla Sırtı,Sırt / Tepe Sırası,DAG_VE_TEPE,38.21734,42.65825,2745,13
750732,Beşiktaş Tepesi,Tepe,DAG_VE_TEPE,41.0588,43.06743,2742,86
10331014,Top Tepe,Tepe,DAG_VE_TEPE,39.74765,41.30599,2742,25
866239,Ovitdaği Geçidi,Dağ Geçidi,DAG_VE_TEPE,40.62648,40.78047,2741,25
10249035,Çiğdem Tepesi,Tepe,DAG_VE_TEPE,40.25933,40.92376,2741,25
10330895,Karakaya Tepesi,Tepe,DAG_VE_TEPE,39.7421,41.10293,2740,25
13692983,Delidağ Tepesi,Dağ,DAG_VE_TEPE,36.92773,32.05619,2740,07
322274,Bakır Dağı,Dağ,DAG_VE_TEPE,39.53333,39.66667,2739,24
742660,Kordevan Dağı,Dağ,DAG_VE_TEPE,41.11028,42.24553,2739,08
10330950,Çatak Tepesi,Tepe,DAG_VE_TEPE,39.44236,40.88376,2739,12
298906,Tosun Tepesi,Tepe,DAG_VE_TEPE,38.59623,41.27489,2738,21
438632,Gora Pertavin,Sırt / Tepe Sırası,DAG_VE_TEPE,37.72028,43.02028,2738,80
749914,Çambar Dağı,Dağ,DAG_VE_TEPE,40.35,42.43333,2738,84
10331032,Kuşluca Tepesi,Tepe,DAG_VE_TEPE,39.41737,41.39016,2738,25
303968,Nalbant Dağı,Dağ,DAG_VE_TEPE,39.8,41.6,2737,25
10867220,Palaz Dağı,Dağ,DAG_VE_TEPE,36.95347,32.05294,2736,07
13433152,Kel Dağı,Dağ,DAG_VE_TEPE,41.32158,43.0502,2736,86
320136,Büyükpin Dağı,Dağ,DAG_VE_TEPE,39.45,38.86667,2734,24
11192704,Çıplakyurt Tepesi,Tepe,DAG_VE_TEPE,39.78719,43.51073,2733,04
12533910,Darazin Tepesi,Dağ,DAG_VE_TEPE,37.5456,42.8452,2733,80
303242,Orta Toroslar,Sıradağlar,DAG_VE_TEPE,37.35528,34.45861,2731,71
10248962,Buluntu Dağı,Dağ,DAG_VE_TEPE,40.71073,40.72891,2731,53
