id,baslik,alt_baslik,oda_tipi,gecelik_fiyat_tl,fiyat_1_gun_tl,fiyat_1_hafta_tl,fiyat_1_ay_tl,fiyat_3_ay_tl,puan,yorum_sayisi,enlem,boylam,url,resim_url
1557351929106699440,"Kubbe - Morganton, Kuzey Carolina, Amerika Birleşik Devletleri","Şebeke Dışı, Jakuzi Bulunan Benzersiz Kubbe Ev",Daire / Ev,5838,,5838,,,5.0,86,35.833635585739934,-81.72861540994872,https://www.airbnb.com.tr/rooms/1557351929106699440,https://a0.muscache.com/im/pictures/2558202782.jpg
1765967771385326190,"Kulübe - Big Bass Lake, Pensilvanya, Amerika Birleşik Devletleri",Poconos Kulübesi | Jakuzi • Sauna • Ev Sineması ,Daire / Ev,20678,,19461,,21894,5.0,3,41.26398,-75.46804,https://www.airbnb.com.tr/rooms/1765967771385326190,https://a0.muscache.com/im/pictures/2803069729.jpg
1765876049215006267,"Ev - Várzea de Trevões, Portekiz",Peso D´ouro,Daire / Ev,5866,,6175,5557,,,0,41.0972,-7.4588,https://www.airbnb.com.tr/rooms/1765876049215006267,https://a0.muscache.com/im/pictures/2801711473.jpg
1698475591055664637,"Kulübe - Gramado, Brezilya",Ninho da Serra Gramado Kulübeleri,Daire / Ev,6521,,6521,,,5.0,25,-29.3604,-50.9287,https://www.airbnb.com.tr/rooms/1698475591055664637,https://a0.muscache.com/im/pictures/2711000603.jpg
1755863045145438498,"Ev - Kiyose, Japonya",Sessiz Yeşil Vaha/Tek Kiralık/Yüksek Kaliteli Olanaklar/Kiyose Garden Stay,Daire / Ev,9086,,7519,,10652,,0,35.7775,139.5079,https://www.airbnb.com.tr/rooms/1755863045145438498,https://a0.muscache.com/im/pictures/2781494318.jpg
1669000010788439094,"Çiftlikte konaklama - Amarillo, Teksas, Amerika Birleşik Devletleri",MC Panhandle Çiftlikleri ,Daire / Ev,14109,,14109,,14109,5.0,9,35.05195,-101.88425,https://www.airbnb.com.tr/rooms/1669000010788439094,https://a0.muscache.com/im/pictures/2780395370.jpg
1763190216548052827,"Kulübe - Erhard, Minnesota, Amerika Birleşik Devletleri",Samimi kulübe kaçamağı/jakuzi ve sauna,Daire / Ev,12552,,12552,,,,0,46.4596,-95.9927,https://www.airbnb.com.tr/rooms/1763190216548052827,https://a0.muscache.com/im/pictures/2795895379.jpg
1763285912153174948,"Küçük ev - Dudeștii Noi, Romanya",Sıcak Su Küvetli Kırsal Kaçamak Yeri | CASA VERDE ,Daire / Ev,4586,,4586,,,,0,45.83686,21.09714,https://www.airbnb.com.tr/rooms/1763285912153174948,https://a0.muscache.com/im/pictures/2800775503.jpg
1746147166656720452,"Ev - Fredericksburg, Teksas, Amerika Birleşik Devletleri","Vaughn | Geniş 3 yatak odalı kulübe, jakuzi ve ateş çukuru",Özel Oda,12200,,11263,,13136,,0,30.2118,-98.8733,https://www.airbnb.com.tr/rooms/1746147166656720452,https://a0.muscache.com/im/pictures/2801690903.jpg
1751040403921886634,"Ev - Preston-Potter Hollow, New York, Amerika Birleşik Devletleri",1850'lerden kalma çiftlik evi ve misafir evi,Daire / Ev,19120,,19120,,,,0,42.4328,-74.2311,https://www.airbnb.com.tr/rooms/1751040403921886634,https://a0.muscache.com/im/pictures/2773030521.jpg
1765575761858588395,"Kulübe - Joanópolis, Brezilya",Cachoeira dos Pretos yakınında samimi bir dağ evi ,Daire / Ev,4716,,4716,,4716,5.0,3,-22.9681,-46.1697,https://www.airbnb.com.tr/rooms/1765575761858588395,https://a0.muscache.com/im/pictures/2803128356.jpg
1720573246980039494,"Ev - High Springs, Florida, Amerika Birleşik Devletleri",5 Dönümlük Özel İnziva Yeri | Ginnie Springs Yakınında,Daire / Ev,9366,,,9366,,5.0,25,29.7786,-82.6798,https://www.airbnb.com.tr/rooms/1720573246980039494,https://a0.muscache.com/im/pictures/2708153254.jpg
1733344099913664451,"Ev - Columbus, Georgia, Amerika Birleşik Devletleri",İŞTE BU! Sinema Odası/Oyun Odası/Mins Ft. Benning!,Özel Oda,25084,,,26207,23961,,0,32.427270764782335,-84.91003029958023,https://www.airbnb.com.tr/rooms/1733344099913664451,https://a0.muscache.com/im/pictures/2775994515.jpg
1661669226864307400,"Ev - Spring, Teksas, Amerika Birleşik Devletleri","Özel havuz ve arka bahçe vahası | Old Town Spring
",Daire / Ev,13075,,,15155,10995,,0,30.087,-95.4251,https://www.airbnb.com.tr/rooms/1661669226864307400,https://a0.muscache.com/im/pictures/2799944998.jpg
1761534317872436466,"Kubbe - Vandenesse-en-Auxois, Fransa",L'Étoile de l'Auxois Kubbesi,Daire / Ev,10946,,,10946,,,0,47.2244,4.6199,https://www.airbnb.com.tr/rooms/1761534317872436466,https://a0.muscache.com/im/pictures/2809492799.jpg
1685151741613175487,"Ev - Miami, Florida, Amerika Birleşik Devletleri",Villa Castillo | Lüks havuzlu ev ve barbekü | Redland.,Müstakil Villa,42376,,,42376,,5.0,16,25.558,-80.4884,https://www.airbnb.com.tr/rooms/1685151741613175487,https://a0.muscache.com/im/pictures/2647962344.jpg
1758923291333574194,"Ev - Lincoln, Nebraska, Amerika Birleşik Devletleri","

Tüm yeniliklere sahip muhteşem bir sıra ev!",Daire / Ev,15812,,,15812,,5.0,3,40.7629,-96.5994,https://www.airbnb.com.tr/rooms/1758923291333574194,https://a0.muscache.com/im/pictures/2787445510.jpg
1751905947916648058,"Ev - Altos del María, Panama",Bulutların Üzerinde Jakuzi | Lüks Dağ Kaçamağı,Daire / Ev,27926,,,27926,,5.0,3,8.659055428340912,-80.06915095126493,https://www.airbnb.com.tr/rooms/1751905947916648058,https://a0.muscache.com/im/pictures/2773339778.jpg
1767016253893183684,"Ev - Schertz, Teksas, Amerika Birleşik Devletleri",Özel havuz ve oyun odası / The Watering Hole,Özel Oda,13598,,,13598,,,0,29.6217,-98.227,https://www.airbnb.com.tr/rooms/1767016253893183684,https://a0.muscache.com/im/pictures/2803282324.jpg
1709679121747383812,"Kulübe - Whitbourne, Kanada",Stillwater Cottage ,Daire / Ev,13102,,,13102,,5.0,8,47.3994,-53.4647,https://www.airbnb.com.tr/rooms/1709679121747383812,https://a0.muscache.com/im/pictures/2800054093.jpg
1767602564275244373,"Ev - St. Charles, Missouri, Amerika Birleşik Devletleri","3 yatak odalı, tarihi ana caddeye yakın - düşük temizlik ücreti",Özel Oda,10721,,,10721,,,0,38.7938,-90.53961,https://www.airbnb.com.tr/rooms/1767602564275244373,https://a0.muscache.com/im/pictures/2804542228.jpg
1752258862961603696,"Kulübe - Huachichil, Meksika",10 kişilik kulübe: Dağlar | Padel | Kamp ateşi | Üzüm bağı,Daire / Ev,23262,,,23262,,5.0,3,25.2101,-100.8264,https://www.airbnb.com.tr/rooms/1752258862961603696,https://a0.muscache.com/im/pictures/2774152848.jpg
1765439216057492939,"Şato - Wandlitz, Almanya","Şatodaki Belle Étage – Işık, Mekan ve Tasarım ",Özel Oda,10946,,,10946,,,0,52.7597,13.5655,https://www.airbnb.com.tr/rooms/1765439216057492939,https://a0.muscache.com/im/pictures/2801562365.jpg
1764044919608614232,"Kubbe - Orocovis, Porto Riko",Orocovis dağlarına bakan kubbe,Daire / Ev,8709,,,8709,,,0,18.24346,-66.39972,https://www.airbnb.com.tr/rooms/1764044919608614232,https://a0.muscache.com/im/pictures/2797370365.jpg
1765207967599087823,"Ev - Mebane, Kuzey Carolina, Amerika Birleşik Devletleri",Mebane'deki Bigfoot Kulübesi,Daire / Ev,8456,,,8456,,,0,36.084,-79.2814,https://www.airbnb.com.tr/rooms/1765207967599087823,https://a0.muscache.com/im/pictures/2799539498.jpg
1735006511019776519,"Ev - Waynesville, Missouri, Amerika Birleşik Devletleri",FLW'ye yakın | 2 King Süit | Oyun Odası ve Ateş Çukuru,Özel Oda,17272,,,17272,,,0,37.82813,-92.2096,https://www.airbnb.com.tr/rooms/1735006511019776519,https://a0.muscache.com/im/pictures/2740640712.jpg
1721866581707097558,"Ev - Austin, Teksas, Amerika Birleşik Devletleri","Maison Blanche | 2,5 Dönüm | 13 Kişilik",Daire / Ev,34251,,,,34251,,0,30.39217,-97.91435,https://www.airbnb.com.tr/rooms/1721866581707097558,https://a0.muscache.com/im/pictures/2790086243.jpg
1764165176254103642,"Ev - Travis County, Teksas, Amerika Birleşik Devletleri",Huzurlu Austin Kaçamağınız. Her şeye yakın!,Daire / Ev,7492,,,,7492,,0,30.1684,-97.6024,https://www.airbnb.com.tr/rooms/1764165176254103642,https://a0.muscache.com/im/pictures/2797546435.jpg
1761886300727490322,"Ev - Denver, Kuzey Carolina, Amerika Birleşik Devletleri",Lake Norman'da Wonderwood Escape,Daire / Ev,25299,,,,25299,5.0,4,35.5312,-81.0152,https://www.airbnb.com.tr/rooms/1761886300727490322,https://a0.muscache.com/im/pictures/2812444079.jpg
1745125654389251406,"Ev - Cochranville, Pensilvanya, Amerika Birleşik Devletleri",Willow Pond Manor | Private Mansion on 26 Acres,Daire / Ev,39871,,,,39871,5.0,7,39.8907,-75.9453,https://www.airbnb.com.tr/rooms/1745125654389251406,https://a0.muscache.com/im/pictures/2758883117.jpg
1733004882170292804,"Ev - Oxford, Indiana, Amerika Birleşik Devletleri",LCC Baraka,Daire / Ev,18245,,,,18245,5.0,5,40.5214,-87.254,https://www.airbnb.com.tr/rooms/1733004882170292804,https://a0.muscache.com/im/pictures/2733439112.jpg
1754722506538725898,"Ev - Washington, Utah, Amerika Birleşik Devletleri","Her şeye yakın, Güney Utah'ta ailece kaçamak yapılacak bir yer. ",Daire / Ev,6325,,,,6325,,0,37.15909,-113.44168,https://www.airbnb.com.tr/rooms/1754722506538725898,https://a0.muscache.com/im/pictures/2795987134.jpg
1744749860675092832,"Daire - Villeron, Fransa",Sakin köy ortamında konaklama ve CDG'ye hızlı erişim ,Daire,3480,,,,3480,,0,49.05765027449805,2.5419672374049935,https://www.airbnb.com.tr/rooms/1744749860675092832,https://a0.muscache.com/im/pictures/2795449674.jpg
1745667546426383772,"Ev - Lago Vista, Teksas, Amerika Birleşik Devletleri",Göl Manzaralı İnziva Yeri,Daire / Ev,19169,,,,19169,,0,30.4496,-97.9954,https://www.airbnb.com.tr/rooms/1745667546426383772,https://a0.muscache.com/im/pictures/2784967655.jpg
1723413162599316711,"Ev - Fort Wayne, Indiana, Amerika Birleşik Devletleri","1,3 dönüm arazi üzerinde lüks tasarım inziva evi | Oyun salonu",Daire / Ev,17855,,,,17855,5.0,4,41.1716,-85.1157,https://www.airbnb.com.tr/rooms/1723413162599316711,https://a0.muscache.com/im/pictures/2720990660.jpg
1754712019130180941,"Ev - Scottsdale, Arizona, Amerika Birleşik Devletleri",Isıtmalı Havuz | Oyun Odası | Eski Şehir'e 8 dakika,Özel Oda,17734,,,,17734,,0,33.45557,-111.91237,https://www.airbnb.com.tr/rooms/1754712019130180941,https://a0.muscache.com/im/pictures/2779134847.jpg
1485670925424804966,Lacey bölgesinde oda,Lacey'de rahat özel oda!,Özel Oda,3746,3746,,,,4.91,22,47.0665,-122.8293,https://www.airbnb.com.tr/rooms/1485670925424804966,https://a0.muscache.com/im/pictures/2292070291.jpg
783291825115694132,Kamp aracı/Karavan - Olympia,Doğanın İnzivası,Daire / Ev,7030,7030,,,,4.9,287,46.9355,-122.8935,https://www.airbnb.com.tr/rooms/783291825115694132,https://a0.muscache.com/im/pictures/1548338445.jpg
1363253574627910052,Ev - Olympia,Tarihî Bungalov - Dinlendirici İnziva,Daire / Ev,14498,14498,,,,4.96,26,47.03066017722249,-122.90221864738263,https://www.airbnb.com.tr/rooms/1363253574627910052,https://a0.muscache.com/im/pictures/2098585237.jpg
17753768,Olympia bölgesinde oda,Kılavuzlar Köşesi,Özel Oda,4452,4452,,,,4.89,103,47.04896,-122.86785,https://www.airbnb.com.tr/rooms/17753768,https://a0.muscache.com/im/pictures/1320342376.jpg
49519595,Kır evi - Olympia,Bahçelerdeki kır evi,Kır Evi / Bungalov,11068,11068,,,,4.98,456,47.05441,-122.85727,https://www.airbnb.com.tr/rooms/49519595,https://a0.muscache.com/im/pictures/1171676436.jpg
1760015695490506756,Otel odası - Tumwater,King Exec | La Quinta Tumwater | Uçuş Müzesi,Özel Oda,9748,9748,,,,,0,47.0059931,-122.9075695,https://www.airbnb.com.tr/rooms/1760015695490506756,https://a0.muscache.com/im/pictures/2789481365.jpg
877375875351470072,Ev - Lacey,Herkese oda,Özel Oda,17296,17296,,,,4.85,74,47.05648,-122.82458,https://www.airbnb.com.tr/rooms/877375875351470072,https://a0.muscache.com/im/pictures/1636016318.jpg
4385770,Olympia bölgesinde oda,"rahat, gösterişli kır evinde oda",Özel Oda,2214,,2214,,,4.91,488,47.06349,-122.88318,https://www.airbnb.com.tr/rooms/4385770,https://a0.muscache.com/im/pictures/33250745.jpg
1529972031041637074,Olympia bölgesinde oda,Oly'de Renkli Yatak Odası ve Banyo,Özel Oda,3089,,3089,,,4.93,57,47.0347,-122.8696,https://www.airbnb.com.tr/rooms/1529972031041637074,https://a0.muscache.com/im/pictures/2384461002.jpg
52112759,Olympia bölgesinde oda,Sessiz bir toplulukta klimalı özel bir yatak odası,Özel Oda,2773,,2773,,,4.93,103,47.02038,-122.75459,https://www.airbnb.com.tr/rooms/52112759,https://a0.muscache.com/im/pictures/1714966638.jpg
1688694277960011271,Ev - Lacey,"Into the Woods - 2 yatak odalı/1 banyolu, evcil hayvan dostu + bahçeli",Özel Oda,6811,,6811,,,4.8,15,47.0272,-122.8144,https://www.airbnb.com.tr/rooms/1688694277960011271,https://a0.muscache.com/im/pictures/2639253835.jpg
966978620027175342,Olympia bölgesinde oda,Puget Place,Özel Oda,2433,,2433,,,4.78,9,47.0538,-122.88836,https://www.airbnb.com.tr/rooms/966978620027175342,https://a0.muscache.com/im/pictures/2815611058.jpg
1012612715930409707,Ev - Olympia,Sahildeki sihir ve rahatlama! Jakuzi ve kanolar!,Daire / Ev,10533,,10533,,,4.99,167,47.10856,-122.82665,https://www.airbnb.com.tr/rooms/1012612715930409707,https://a0.muscache.com/im/pictures/1848394565.jpg
41864770,Ev - Olympia,Cascadia Lounge: Sauna Central Olympia ile 3 yatak odası,Özel Oda,11847,,11847,,,4.85,89,47.04671,-122.86831,https://www.airbnb.com.tr/rooms/41864770,https://a0.muscache.com/im/pictures/1962247587.jpg
673313693905640579,Olympia bölgesinde oda,Doğayla çevrili benzersiz bungalov konaklaması.,Özel Oda,3308,,3308,,,4.92,108,47.0865,-122.7908,https://www.airbnb.com.tr/rooms/673313693905640579,https://a0.muscache.com/im/pictures/2690610285.jpg
925110556651022528,Ev - Lacey,"Uzun Göl'de İskele, Kayak, SUP ve Daha Fazlasıyla Muhteşem Ev",Daire / Ev,40187,,,,40187,5.0,49,47.0114,-122.7624,https://www.airbnb.com.tr/rooms/925110556651022528,https://a0.muscache.com/im/pictures/1719326323.jpg
816113343933937227,Misafir süiti - Olympia,"Jakuzili, rahat ve huzurlu göl kenarı kaçamağı",Daire / Ev,8344,,,,8344,4.98,324,46.9942,-122.73183,https://www.airbnb.com.tr/rooms/816113343933937227,https://a0.muscache.com/im/pictures/1709946354.jpg
583191071633447519,Ev - Olympia,The Swedish Fish: Saint Clair Gölü'nde kaçamak!,Daire / Ev,30165,,,,30165,5.0,17,46.9948,-122.7385,https://www.airbnb.com.tr/rooms/583191071633447519,https://a0.muscache.com/im/pictures/2436619921.jpg
52772718,Kır evi - Olympia,Göl kenarında sıcak bir kulübe - Aile ve evcil hayvan dostu!,Kır Evi / Bungalov,14790,,,,14790,4.97,268,47.00874,-122.71641,https://www.airbnb.com.tr/rooms/52772718,https://a0.muscache.com/im/pictures/1411320302.jpg
1248412875531352473,Ağaç ev - Muratköy,Afram bungalov,Daire / Ev,3406,3406,3406,3406,,5.0,9,41.0665,40.9962,https://www.airbnb.com.tr/rooms/1248412875531352473,https://a0.muscache.com/im/pictures/1995977187.jpg
1413735867939451076,Ağaç ev - Pirinçlik,şehir merkezine yakın geniş seyir teraslı,Daire / Ev,5416,5306,5525,,,5.0,35,41.1675,41.0011,https://www.airbnb.com.tr/rooms/1413735867939451076,https://a0.muscache.com/im/pictures/2709540717.jpg
1215692244852352415,Bungalov - Muratköy,Çamlıhemşin Doğa Evi | Sessiz ve Huzurlu Konaklama,Kır Evi / Bungalov,3201,3201,,,,5.0,28,41.06757,41.00314,https://www.airbnb.com.tr/rooms/1215692244852352415,https://a0.muscache.com/im/pictures/2760305296.jpg
1142804433680355267,Rize bölgesinde oda,River House Suit,Özel Oda,7000,7000,,,,4.95,109,41.0988,41.0428,https://www.airbnb.com.tr/rooms/1142804433680355267,https://a0.muscache.com/im/pictures/1916489935.jpg
1156455631384206470,Ağaç ev - Şenyamaç,Aider Saklı Vadi Villa,Müstakil Villa,5850,5850,,,,4.98,51,41.13889,41.02008,https://www.airbnb.com.tr/rooms/1156455631384206470,https://a0.muscache.com/im/pictures/2273248054.jpg
1253600878967703408,Bungalov - Duygulu,(Seyri doğa bungalov) eşsiz doğa manzaralı,Kır Evi / Bungalov,4750,5000,,4500,,5.0,24,41.10943514390488,41.03526943477499,https://www.airbnb.com.tr/rooms/1253600878967703408,https://a0.muscache.com/im/pictures/2000229636.jpg
1561734782320726014,Bungalov - Şehitlik,Elite Zen Bungalov - Bulutlar Denizi,Kır Evi / Bungalov,6900,6900,,,,5.0,27,41.1145,41.0739,https://www.airbnb.com.tr/rooms/1561734782320726014,https://a0.muscache.com/im/pictures/2445033474.jpg
1110798006418251738,Şato - Çayırdüzü,Cemilyano Çam Bungalow 101,Daire / Ev,6000,6000,,,,,0,41.0808,41.0434,https://www.airbnb.com.tr/rooms/1110798006418251738,https://a0.muscache.com/im/pictures/1878252580.jpg
1292190012051181822,Daire - Muratköy,Komilo Homes – İki Yatak Odalı Dağ Manzaralı Süit,Özel Oda,3000,3000,,,,5.0,13,41.07015,40.99502,https://www.airbnb.com.tr/rooms/1292190012051181822,https://a0.muscache.com/im/pictures/2737949104.jpg
953991792732669271,Çadır - Çıraklar,Surgulu Yatakli ve Cam Tavanli,Daire / Ev,7055,7055,,,,4.88,8,41.14784,40.98947,https://www.airbnb.com.tr/rooms/953991792732669271,https://a0.muscache.com/im/pictures/2612275886.jpg
1025145075561663656,Bungalov - Ardeşen,Geniş Bahçeli Dere Manzaralı,Kır Evi / Bungalov,5780,5780,,,,4.93,56,41.1736,40.971,https://www.airbnb.com.tr/rooms/1025145075561663656,https://a0.muscache.com/im/pictures/1946904517.jpg
851483835763136594,Bungalov - Behice,Bungolov-KILIÇ-,Kır Evi / Bungalov,6000,6000,,,,4.85,47,41.0929,41.0476,https://www.airbnb.com.tr/rooms/851483835763136594,https://a0.muscache.com/im/pictures/1924409288.jpg
1145670592089912162,Daire - Çamlıhemşin,Şehir manzaralı SUİT,Daire,3400,3400,,,,4.69,52,41.0443,41.0064,https://www.airbnb.com.tr/rooms/1145670592089912162,https://a0.muscache.com/im/pictures/2644330104.jpg
888331729181671753,Ev - Güllüköy,Doğa Severler İçin Efsane Dağ Evi,Daire / Ev,4000,4000,,,,4.95,38,41.10783069340574,41.03302077210861,https://www.airbnb.com.tr/rooms/888331729181671753,https://a0.muscache.com/im/pictures/2125253645.jpg
683862436183281552,Kamp aracı/Karavan - Çamlıhemşin,Kukudi Evi 1,Daire / Ev,4700,4700,4700,,,4.9,20,40.99944,41.05301,https://www.airbnb.com.tr/rooms/683862436183281552,https://a0.muscache.com/im/pictures/1723622177.jpg
1488332063120868975,Ev - Pazar,Hillsidesuit,Daire / Ev,5300,5300,,,,,0,41.1692,40.9005,https://www.airbnb.com.tr/rooms/1488332063120868975,https://a0.muscache.com/im/pictures/2807729108.jpg
1198684887431943170,Otel - Hoşdere,2 Kişilik Oda,Özel Oda,3486,3486,,,,4.89,19,41.1217,41.03921,https://www.airbnb.com.tr/rooms/1198684887431943170,https://a0.muscache.com/im/pictures/1950776253.jpg
1473861132126623189,Daire - Köprübaşı,Esla Suit | 2+1 Daire 3 Banyolu Aileye Uygun,Daire,5000,5000,,,,5.0,3,41.0627,41.0072,https://www.airbnb.com.tr/rooms/1473861132126623189,https://a0.muscache.com/im/pictures/2693994040.jpg
1012543337046086622,Kamp aracı/Karavan - Çamlıhemşin,"doğa manzaralı,
Ayder karagöz dağevi",Daire / Ev,6500,,6500,,,4.94,96,40.9551,41.118,https://www.airbnb.com.tr/rooms/1012543337046086622,https://a0.muscache.com/im/pictures/1858681627.jpg
1502016752437799602,Ev - Topluca,Pisa Villa&Bungalov,Müstakil Villa,5750,,6500,,5000,4.92,26,41.068749499597835,41.0313455119866,https://www.airbnb.com.tr/rooms/1502016752437799602,https://a0.muscache.com/im/pictures/2320530807.jpg
1540524184811148136,Daire - Çamlıhemşin,ChebiSuit (Nehir Kıyısı),Daire,4383,,4650,4200,4300,4.77,26,41.04424984164287,41.00646922451966,https://www.airbnb.com.tr/rooms/1540524184811148136,https://a0.muscache.com/im/pictures/2383988500.jpg
922535257550350657,Rize bölgesinde konaklama yeri,Harika Manzaralı Bungalov,Daire / Ev,3367,,3536,3198,,5.0,11,41.10673995149138,41.04056425205591,https://www.airbnb.com.tr/rooms/922535257550350657,https://a0.muscache.com/im/pictures/2566043899.jpg
1285236776156840685,Bungalov - Muratköy,Kaçkarların Eteklerinde Ahşap Bungalov ,Kır Evi / Bungalov,3294,,3294,,,4.92,48,41.06969026532181,41.00094398723978,https://www.airbnb.com.tr/rooms/1285236776156840685,https://a0.muscache.com/im/pictures/2760284630.jpg
917060702628506980,Oda-kahvaltı - Behice,Standart oda,Özel Oda,4680,,4680,,,4.94,48,41.0871,41.0408,https://www.airbnb.com.tr/rooms/917060702628506980,https://a0.muscache.com/im/pictures/1678855927.jpg
